county,date,est_new_infections,est_population,daily_infection_rate,severe
San Diego,2020-05-30,75,3338330,0.22466322981850206,0
San Diego,2020-05-31,69,3338330,0.2066901714330219,0
San Diego,2020-06-01,61,3338330,0.18272609358571504,0
San Diego,2020-06-02,59,3338330,0.17673507412388828,0
San Diego,2020-06-03,55,3338330,0.16475303520023485,0
San Diego,2020-06-04,51,3338330,0.1527709962765814,0
San Diego,2020-06-05,48,3338330,0.14378446708384132,0
San Diego,2020-06-06,43,3338330,0.12880691842927453,0
San Diego,2020-06-07,41,3338330,0.1228158989674478,0
San Diego,2020-06-08,39,3338330,0.11682487950562108,0
San Diego,2020-06-09,38,3338330,0.11382936977470771,0
San Diego,2020-06-10,34,3338330,0.10184733085105427,0
San Diego,2020-06-11,33,3338330,0.0988518211201409,0
San Diego,2020-06-12,30,3338330,0.08986529192740082,0
San Diego,2020-06-13,26,3338330,0.07788325300374739,0
San Diego,2020-06-14,27,3338330,0.08087876273466074,0
San Diego,2020-06-15,26,3338330,0.07788325300374739,0
San Diego,2020-06-16,21,3338330,0.06290570434918058,0
San Diego,2020-06-17,22,3338330,0.06590121408009394,0
San Diego,2020-06-18,20,3338330,0.05991019461826722,0
San Diego,2020-06-19,18,3338330,0.05391917515644049,0
San Diego,2020-06-20,17,3338330,0.050923665425527134,0
San Francisco,2020-05-10,109,881549,1.236459913175558,1
San Francisco,2020-05-11,104,881549,1.1797415685344774,1
San Francisco,2020-05-12,99,881549,1.1230232238933966,1
San Francisco,2020-05-13,96,881549,1.0889922171087485,1
San Francisco,2020-05-14,89,881549,1.0095865346112354,1
San Francisco,2020-05-15,89,881549,1.0095865346112354,1
San Francisco,2020-05-16,88,881549,0.9982428656830193,0
San Francisco,2020-05-17,84,881549,0.9528681899701548,0
San Francisco,2020-05-18,82,881549,0.9301808521137226,0
San Francisco,2020-05-19,75,881549,0.8507751696162097,0
San Francisco,2020-05-20,75,881549,0.8507751696162097,0
San Francisco,2020-05-21,77,881549,0.873462507472642,0
San Francisco,2020-05-22,71,881549,0.8054004939033451,0
San Francisco,2020-05-23,66,881549,0.7486821492622645,0
San Francisco,2020-05-24,66,881549,0.7486821492622645,0
San Francisco,2020-05-25,63,881549,0.7146511424776161,0
San Francisco,2020-05-26,63,881549,0.7146511424776161,0
San Francisco,2020-05-27,63,881549,0.7146511424776161,0
San Francisco,2020-05-28,58,881549,0.6579327978365355,0
San Francisco,2020-05-29,55,881549,0.623901791051887,0
San Francisco,2020-05-30,53,881549,0.6012144531954549,0
San Francisco,2020-05-31,52,881549,0.5898707842672387,0
San Francisco,2020-06-01,52,881549,0.5898707842672387,0
San Francisco,2020-06-02,50,881549,0.5671834464108064,0
San Francisco,2020-06-03,46,881549,0.521808770697942,0
San Francisco,2020-06-04,47,881549,0.533152439626158,0
San Francisco,2020-06-05,45,881549,0.5104651017697258,0
San Francisco,2020-06-06,43,881549,0.4877777639132935,0
San Francisco,2020-06-07,42,881549,0.4764340949850774,0
San Francisco,2020-06-08,42,881549,0.4764340949850774,0
San Francisco,2020-06-09,38,881549,0.43105941927221286,0
San Francisco,2020-06-10,38,881549,0.43105941927221286,0
San Francisco,2020-06-11,38,881549,0.43105941927221286,0
San Francisco,2020-06-12,36,881549,0.40837208141578063,0
San Francisco,2020-06-13,34,881549,0.38568474355934834,0
San Francisco,2020-06-14,33,881549,0.37434107463113225,0
San Francisco,2020-06-15,31,881549,0.35165373677469997,0
San Francisco,2020-06-16,31,881549,0.35165373677469997,0
San Francisco,2020-06-17,32,881549,0.3629974057029161,0
San Francisco,2020-06-18,27,881549,0.3062790610618355,0
San Francisco,2020-06-19,29,881549,0.32896639891826773,0
San Francisco,2020-06-20,29,881549,0.32896639891826773,0
San Joaquin,2020-05-10,12,762148,0.15744973417236546,0
San Joaquin,2020-05-11,13,762148,0.1705705453533959,0
San Joaquin,2020-05-12,13,762148,0.1705705453533959,0
San Joaquin,2020-05-13,12,762148,0.15744973417236546,0
San Joaquin,2020-05-14,12,762148,0.15744973417236546,0
San Joaquin,2020-05-15,13,762148,0.1705705453533959,0
San Joaquin,2020-05-16,12,762148,0.15744973417236546,0
San Joaquin,2020-05-17,12,762148,0.15744973417236546,0
San Joaquin,2020-05-18,12,762148,0.15744973417236546,0
San Joaquin,2020-05-19,13,762148,0.1705705453533959,0
San Joaquin,2020-05-20,13,762148,0.1705705453533959,0
San Joaquin,2020-05-21,13,762148,0.1705705453533959,0
San Joaquin,2020-05-22,13,762148,0.1705705453533959,0
San Joaquin,2020-05-23,13,762148,0.1705705453533959,0
San Joaquin,2020-05-24,13,762148,0.1705705453533959,0
San Joaquin,2020-05-25,13,762148,0.1705705453533959,0
San Joaquin,2020-05-26,14,762148,0.1836913565344264,0
San Joaquin,2020-05-27,14,762148,0.1836913565344264,0
San Joaquin,2020-05-28,14,762148,0.1836913565344264,0
San Joaquin,2020-05-29,13,762148,0.1705705453533959,0
San Joaquin,2020-05-30,13,762148,0.1705705453533959,0
San Joaquin,2020-05-31,12,762148,0.15744973417236546,0
San Joaquin,2020-06-01,13,762148,0.1705705453533959,0
San Joaquin,2020-06-02,13,762148,0.1705705453533959,0
San Joaquin,2020-06-03,12,762148,0.15744973417236546,0
San Joaquin,2020-06-04,13,762148,0.1705705453533959,0
San Joaquin,2020-06-05,12,762148,0.15744973417236546,0
San Joaquin,2020-06-06,14,762148,0.1836913565344264,0
San Joaquin,2020-06-07,11,762148,0.144328922991335,0
San Joaquin,2020-06-08,13,762148,0.1705705453533959,0
San Joaquin,2020-06-09,13,762148,0.1705705453533959,0
San Joaquin,2020-06-10,12,762148,0.15744973417236546,0
San Joaquin,2020-06-11,12,762148,0.15744973417236546,0
San Joaquin,2020-06-12,11,762148,0.144328922991335,0
San Joaquin,2020-06-13,12,762148,0.15744973417236546,0
San Joaquin,2020-06-14,13,762148,0.1705705453533959,0
San Joaquin,2020-06-15,12,762148,0.15744973417236546,0
San Joaquin,2020-06-16,12,762148,0.15744973417236546,0
San Joaquin,2020-06-17,12,762148,0.15744973417236546,0
San Joaquin,2020-06-18,13,762148,0.1705705453533959,0
San Joaquin,2020-06-19,12,762148,0.15744973417236546,0
San Joaquin,2020-06-20,11,762148,0.144328922991335,0
San Luis Obispo,2020-05-10,4,283111,0.14128733959471726,0
San Luis Obispo,2020-05-11,3,283111,0.10596550469603795,0
San Luis Obispo,2020-05-12,3,283111,0.10596550469603795,0
San Luis Obispo,2020-05-13,3,283111,0.10596550469603795,0
San Luis Obispo,2020-05-14,3,283111,0.10596550469603795,0
San Luis Obispo,2020-05-15,3,283111,0.10596550469603795,0
San Luis Obispo,2020-05-16,3,283111,0.10596550469603795,0
San Luis Obispo,2020-05-17,3,283111,0.10596550469603795,0
San Luis Obispo,2020-05-18,3,283111,0.10596550469603795,0
San Luis Obispo,2020-05-19,3,283111,0.10596550469603795,0
San Luis Obispo,2020-05-20,3,283111,0.10596550469603795,0
San Luis Obispo,2020-05-21,3,283111,0.10596550469603795,0
San Luis Obispo,2020-05-22,3,283111,0.10596550469603795,0
San Luis Obispo,2020-05-23,3,283111,0.10596550469603795,0
San Luis Obispo,2020-05-24,2,283111,0.07064366979735863,0
San Luis Obispo,2020-05-25,3,283111,0.10596550469603795,0
San Luis Obispo,2020-05-26,3,283111,0.10596550469603795,0
San Luis Obispo,2020-05-27,3,283111,0.10596550469603795,0
San Luis Obispo,2020-05-28,3,283111,0.10596550469603795,0
San Luis Obispo,2020-05-29,3,283111,0.10596550469603795,0
San Luis Obispo,2020-05-30,3,283111,0.10596550469603795,0
San Luis Obispo,2020-05-31,2,283111,0.07064366979735863,0
San Luis Obispo,2020-06-01,3,283111,0.10596550469603795,0
San Luis Obispo,2020-06-02,2,283111,0.07064366979735863,0
San Luis Obispo,2020-06-03,3,283111,0.10596550469603795,0
San Luis Obispo,2020-06-04,3,283111,0.10596550469603795,0
San Luis Obispo,2020-06-05,3,283111,0.10596550469603795,0
San Luis Obispo,2020-06-06,3,283111,0.10596550469603795,0
San Luis Obispo,2020-06-07,2,283111,0.07064366979735863,0
San Luis Obispo,2020-06-08,3,283111,0.10596550469603795,0
San Luis Obispo,2020-06-09,3,283111,0.10596550469603795,0
San Luis Obispo,2020-06-10,2,283111,0.07064366979735863,0
San Luis Obispo,2020-06-11,2,283111,0.07064366979735863,0
San Luis Obispo,2020-06-12,2,283111,0.07064366979735863,0
San Luis Obispo,2020-06-13,2,283111,0.07064366979735863,0
San Luis Obispo,2020-06-14,3,283111,0.10596550469603795,0
San Luis Obispo,2020-06-15,2,283111,0.07064366979735863,0
San Luis Obispo,2020-06-16,2,283111,0.07064366979735863,0
San Luis Obispo,2020-06-17,2,283111,0.07064366979735863,0
San Luis Obispo,2020-06-18,2,283111,0.07064366979735863,0
San Luis Obispo,2020-06-19,2,283111,0.07064366979735863,0
San Luis Obispo,2020-06-20,2,283111,0.07064366979735863,0
San Mateo,2020-05-10,83,766573,1.082740978354312,1
San Mateo,2020-05-11,79,766573,1.030560690240851,1
San Mateo,2020-05-12,83,766573,1.082740978354312,1
San Mateo,2020-05-13,78,766573,1.0175156182124858,1
San Mateo,2020-05-14,78,766573,1.0175156182124858,1
San Mateo,2020-05-15,76,766573,0.9914254741557555,0
San Mateo,2020-05-16,80,766573,1.0436057622692163,1
San Mateo,2020-05-17,71,766573,0.9262001140139295,0
San Mateo,2020-05-18,70,766573,0.9131550419855643,0
San Mateo,2020-05-19,66,766573,0.8609747538721035,0
San Mateo,2020-05-20,62,766573,0.8087944657586427,0
San Mateo,2020-05-21,59,766573,0.769659249673547,0
San Mateo,2020-05-22,57,766573,0.7435691056168167,0
San Mateo,2020-05-23,55,766573,0.7174789615600863,0
San Mateo,2020-05-24,52,766573,0.6783437454749907,0
San Mateo,2020-05-25,48,766573,0.6261634573615298,0
San Mateo,2020-05-26,50,766573,0.6522536014182603,0
San Mateo,2020-05-27,43,766573,0.5609380972197038,0
San Mateo,2020-05-28,44,766573,0.573983169248069,0
San Mateo,2020-05-29,42,766573,0.5478930251913386,0
San Mateo,2020-05-30,40,766573,0.5218028811346082,0
San Mateo,2020-05-31,39,766573,0.5087578091062429,0
San Mateo,2020-06-01,35,766573,0.45657752099278215,0
San Mateo,2020-06-02,34,766573,0.44353244896441696,0
San Mateo,2020-06-03,31,766573,0.40439723287932133,0
San Mateo,2020-06-04,31,766573,0.40439723287932133,0
San Mateo,2020-06-05,31,766573,0.40439723287932133,0
San Mateo,2020-06-06,30,766573,0.39135216085095614,0
San Mateo,2020-06-07,28,766573,0.36526201679422576,0
San Mateo,2020-06-08,28,766573,0.36526201679422576,0
San Mateo,2020-06-09,25,766573,0.32612680070913014,0
San Mateo,2020-06-10,25,766573,0.32612680070913014,0
San Mateo,2020-06-11,23,766573,0.3000366566523997,0
San Mateo,2020-06-12,22,766573,0.2869915846240345,0
San Mateo,2020-06-13,20,766573,0.2609014405673041,0
San Mateo,2020-06-14,21,766573,0.2739465125956693,0
San Mateo,2020-06-15,20,766573,0.2609014405673041,0
San Mateo,2020-06-16,18,766573,0.23481129651057367,0
San Mateo,2020-06-17,17,766573,0.22176622448220848,0
San Mateo,2020-06-18,17,766573,0.22176622448220848,0
San Mateo,2020-06-19,16,766573,0.20872115245384326,0
San Mateo,2020-06-20,17,766573,0.22176622448220848,0
Santa Barbara,2020-05-10,50,446499,1.119823336670407,1
Santa Barbara,2020-05-11,50,446499,1.119823336670407,1
Santa Barbara,2020-05-12,47,446499,1.0526339364701824,1
Santa Barbara,2020-05-13,51,446499,1.142219803403815,1
Santa Barbara,2020-05-14,50,446499,1.119823336670407,1
Santa Barbara,2020-05-15,50,446499,1.119823336670407,1
Santa Barbara,2020-05-16,51,446499,1.142219803403815,1
Santa Barbara,2020-05-17,49,446499,1.0974268699369987,1
Santa Barbara,2020-05-18,54,446499,1.2094092036040394,1
Santa Barbara,2020-05-19,53,446499,1.1870127368706314,1
Santa Barbara,2020-05-20,53,446499,1.1870127368706314,1
Santa Barbara,2020-05-21,54,446499,1.2094092036040394,1
Santa Barbara,2020-05-22,54,446499,1.2094092036040394,1
Santa Barbara,2020-05-23,56,446499,1.2542021370708556,1
Santa Barbara,2020-05-24,57,446499,1.2765986038042638,1
Santa Barbara,2020-05-25,51,446499,1.142219803403815,1
Santa Barbara,2020-05-26,51,446499,1.142219803403815,1
Santa Barbara,2020-05-27,52,446499,1.1646162701372231,1
Santa Barbara,2020-05-28,50,446499,1.119823336670407,1
Santa Barbara,2020-05-29,47,446499,1.0526339364701824,1
Santa Barbara,2020-05-30,51,446499,1.142219803403815,1
Santa Barbara,2020-05-31,51,446499,1.142219803403815,1
Santa Barbara,2020-06-01,47,446499,1.0526339364701824,1
Santa Barbara,2020-06-02,49,446499,1.0974268699369987,1
Santa Barbara,2020-06-03,49,446499,1.0974268699369987,1
Santa Barbara,2020-06-04,44,446499,0.985444536269958,0
Santa Barbara,2020-06-05,42,446499,0.9406516028031419,0
Santa Barbara,2020-06-06,46,446499,1.0302374697367742,1
Santa Barbara,2020-06-07,48,446499,1.0750304032035907,1
Santa Barbara,2020-06-08,42,446499,0.9406516028031419,0
Santa Barbara,2020-06-09,40,446499,0.8958586693363255,0
Santa Barbara,2020-06-10,45,446499,1.0078410030033662,1
Santa Barbara,2020-06-11,44,446499,0.985444536269958,0
Santa Barbara,2020-06-12,41,446499,0.9182551360697336,0
Santa Barbara,2020-06-13,40,446499,0.8958586693363255,0
Santa Barbara,2020-06-14,43,446499,0.96304806953655,0
Santa Barbara,2020-06-15,39,446499,0.8734622026029174,0
Santa Barbara,2020-06-16,40,446499,0.8958586693363255,0
Santa Barbara,2020-06-17,37,446499,0.8286692691361011,0
Santa Barbara,2020-06-18,37,446499,0.8286692691361011,0
Santa Barbara,2020-06-19,36,446499,0.806272802402693,0
Santa Barbara,2020-06-20,36,446499,0.806272802402693,0
Santa Clara,2020-05-10,50,1927852,0.2593560086562661,0
Santa Clara,2020-05-11,51,1927852,0.26454312882939146,0
Santa Clara,2020-05-12,47,1927852,0.2437946481368902,0
Santa Clara,2020-05-13,44,1927852,0.22823328761751419,0
Santa Clara,2020-05-14,44,1927852,0.22823328761751419,0
Santa Clara,2020-05-15,45,1927852,0.23342040779063955,0
Santa Clara,2020-05-16,42,1927852,0.21785904727126354,0
Santa Clara,2020-05-17,45,1927852,0.23342040779063955,0
Santa Clara,2020-05-18,43,1927852,0.22304616744438888,0
Santa Clara,2020-05-19,44,1927852,0.22823328761751419,0
Santa Clara,2020-05-20,41,1927852,0.21267192709813823,0
Santa Clara,2020-05-21,41,1927852,0.21267192709813823,0
Santa Clara,2020-05-22,42,1927852,0.21785904727126354,0
Santa Clara,2020-05-23,41,1927852,0.21267192709813823,0
Santa Clara,2020-05-24,40,1927852,0.20748480692501292,0
Santa Clara,2020-05-25,41,1927852,0.21267192709813823,0
Santa Clara,2020-05-26,39,1927852,0.20229768675188758,0
Santa Clara,2020-05-27,38,1927852,0.19711056657876228,0
Santa Clara,2020-05-28,39,1927852,0.20229768675188758,0
Santa Clara,2020-05-29,36,1927852,0.18673632623251163,0
Santa Clara,2020-05-30,36,1927852,0.18673632623251163,0
Santa Clara,2020-05-31,36,1927852,0.18673632623251163,0
Santa Clara,2020-06-01,37,1927852,0.19192344640563697,0
Santa Clara,2020-06-02,35,1927852,0.18154920605938632,0
Santa Clara,2020-06-03,36,1927852,0.18673632623251163,0
Santa Clara,2020-06-04,34,1927852,0.17636208588626096,0
Santa Clara,2020-06-05,34,1927852,0.17636208588626096,0
Santa Clara,2020-06-06,34,1927852,0.17636208588626096,0
Santa Clara,2020-06-07,34,1927852,0.17636208588626096,0
Santa Clara,2020-06-08,31,1927852,0.160800725366885,0
Santa Clara,2020-06-09,34,1927852,0.17636208588626096,0
Santa Clara,2020-06-10,33,1927852,0.17117496571313565,0
Santa Clara,2020-06-11,31,1927852,0.160800725366885,0
Santa Clara,2020-06-12,34,1927852,0.17636208588626096,0
Santa Clara,2020-06-13,32,1927852,0.16598784554001034,0
Santa Clara,2020-06-14,31,1927852,0.160800725366885,0
Santa Clara,2020-06-15,32,1927852,0.16598784554001034,0
Santa Clara,2020-06-16,32,1927852,0.16598784554001034,0
Santa Clara,2020-06-17,30,1927852,0.1556136051937597,0
Santa Clara,2020-06-18,29,1927852,0.15042648502063435,0
Santa Clara,2020-06-19,31,1927852,0.160800725366885,0
Santa Clara,2020-06-20,30,1927852,0.1556136051937597,0
Santa Cruz,2020-05-10,9,273213,0.3294133148861877,0
Santa Cruz,2020-05-11,10,273213,0.36601479431798634,0
Santa Cruz,2020-05-12,8,273213,0.2928118354543891,0
Santa Cruz,2020-05-13,9,273213,0.3294133148861877,0
Santa Cruz,2020-05-14,8,273213,0.2928118354543891,0
Santa Cruz,2020-05-15,7,273213,0.25621035602259046,0
Santa Cruz,2020-05-16,8,273213,0.2928118354543891,0
Santa Cruz,2020-05-17,7,273213,0.25621035602259046,0
Santa Cruz,2020-05-18,6,273213,0.21960887659079179,0
Santa Cruz,2020-05-19,6,273213,0.21960887659079179,0
Santa Cruz,2020-05-20,5,273213,0.18300739715899317,0
Santa Cruz,2020-05-21,5,273213,0.18300739715899317,0
Santa Cruz,2020-05-22,5,273213,0.18300739715899317,0
Santa Cruz,2020-05-23,5,273213,0.18300739715899317,0
Santa Cruz,2020-05-24,4,273213,0.14640591772719455,0
Santa Cruz,2020-05-25,3,273213,0.10980443829539589,0
Santa Cruz,2020-05-26,4,273213,0.14640591772719455,0
Santa Cruz,2020-05-27,3,273213,0.10980443829539589,0
Santa Cruz,2020-05-28,3,273213,0.10980443829539589,0
Santa Cruz,2020-05-29,3,273213,0.10980443829539589,0
Santa Cruz,2020-05-30,2,273213,0.07320295886359728,0
Santa Cruz,2020-05-31,3,273213,0.10980443829539589,0
Santa Cruz,2020-06-01,3,273213,0.10980443829539589,0
Santa Cruz,2020-06-02,2,273213,0.07320295886359728,0
Santa Cruz,2020-06-03,1,273213,0.03660147943179864,0
Santa Cruz,2020-06-04,2,273213,0.07320295886359728,0
Santa Cruz,2020-06-05,2,273213,0.07320295886359728,0
Santa Cruz,2020-06-06,1,273213,0.03660147943179864,0
Santa Cruz,2020-06-07,1,273213,0.03660147943179864,0
Santa Cruz,2020-06-08,2,273213,0.07320295886359728,0
Santa Cruz,2020-06-09,1,273213,0.03660147943179864,0
Santa Cruz,2020-06-10,1,273213,0.03660147943179864,0
Santa Cruz,2020-06-11,1,273213,0.03660147943179864,0
Santa Cruz,2020-06-12,1,273213,0.03660147943179864,0
Santa Cruz,2020-06-13,1,273213,0.03660147943179864,0
Santa Cruz,2020-06-14,1,273213,0.03660147943179864,0
Santa Cruz,2020-06-15,1,273213,0.03660147943179864,0
Santa Cruz,2020-06-16,1,273213,0.03660147943179864,0
Santa Cruz,2020-06-17,1,273213,0.03660147943179864,0
Santa Cruz,2020-06-18,1,273213,0.03660147943179864,0
Santa Cruz,2020-06-19,1,273213,0.03660147943179864,0
Santa Cruz,2020-06-20,1,273213,0.03660147943179864,0
Shasta,2020-05-10,2,180080,0.11106175033318526,0
Shasta,2020-05-11,2,180080,0.11106175033318526,0
Shasta,2020-05-12,2,180080,0.11106175033318526,0
Shasta,2020-05-13,2,180080,0.11106175033318526,0
Shasta,2020-05-14,2,180080,0.11106175033318526,0
Shasta,2020-05-15,2,180080,0.11106175033318526,0
Shasta,2020-05-16,2,180080,0.11106175033318526,0
Shasta,2020-05-17,2,180080,0.11106175033318526,0
Shasta,2020-05-18,2,180080,0.11106175033318526,0
Shasta,2020-05-19,2,180080,0.11106175033318526,0
Shasta,2020-05-20,2,180080,0.11106175033318526,0
Shasta,2020-05-21,2,180080,0.11106175033318526,0
Shasta,2020-05-22,2,180080,0.11106175033318526,0
Shasta,2020-05-23,3,180080,0.16659262549977788,0
Shasta,2020-05-24,3,180080,0.16659262549977788,0
Shasta,2020-05-25,3,180080,0.16659262549977788,0
Shasta,2020-05-26,3,180080,0.16659262549977788,0
Shasta,2020-05-27,3,180080,0.16659262549977788,0
Shasta,2020-05-28,3,180080,0.16659262549977788,0
Shasta,2020-05-29,4,180080,0.22212350066637052,0
Shasta,2020-05-30,3,180080,0.16659262549977788,0
Shasta,2020-05-31,3,180080,0.16659262549977788,0
Shasta,2020-06-01,3,180080,0.16659262549977788,0
Shasta,2020-06-02,4,180080,0.22212350066637052,0
Shasta,2020-06-03,3,180080,0.16659262549977788,0
Shasta,2020-06-04,3,180080,0.16659262549977788,0
Shasta,2020-06-05,3,180080,0.16659262549977788,0
Shasta,2020-06-06,3,180080,0.16659262549977788,0
Shasta,2020-06-07,3,180080,0.16659262549977788,0
Shasta,2020-06-08,3,180080,0.16659262549977788,0
Shasta,2020-06-09,4,180080,0.22212350066637052,0
Shasta,2020-06-10,3,180080,0.16659262549977788,0
Shasta,2020-06-11,4,180080,0.22212350066637052,0
Shasta,2020-06-12,3,180080,0.16659262549977788,0
Shasta,2020-06-13,3,180080,0.16659262549977788,0
Shasta,2020-06-14,4,180080,0.22212350066637052,0
Shasta,2020-06-15,4,180080,0.22212350066637052,0
Shasta,2020-06-16,4,180080,0.22212350066637052,0
Shasta,2020-06-17,4,180080,0.22212350066637052,0
Shasta,2020-06-18,4,180080,0.22212350066637052,0
Shasta,2020-06-19,4,180080,0.22212350066637052,0
Shasta,2020-06-20,5,180080,0.2776543758329631,0
Sierra,2020-05-10,0,3005,0.0,0
Sierra,2020-05-11,0,3005,0.0,0
Sierra,2020-05-12,0,3005,0.0,0
Sierra,2020-05-13,0,3005,0.0,0
Sierra,2020-05-14,0,3005,0.0,0
Sierra,2020-05-15,0,3005,0.0,0
Sierra,2020-05-16,0,3005,0.0,0
Sierra,2020-05-17,0,3005,0.0,0
Sierra,2020-05-18,0,3005,0.0,0
Sierra,2020-05-19,0,3005,0.0,0
Sierra,2020-05-20,0,3005,0.0,0
Sierra,2020-05-21,0,3005,0.0,0
Sierra,2020-05-22,0,3005,0.0,0
Sierra,2020-05-23,0,3005,0.0,0
Sierra,2020-05-24,0,3005,0.0,0
Sierra,2020-05-25,0,3005,0.0,0
Sierra,2020-05-26,0,3005,0.0,0
Sierra,2020-05-27,0,3005,0.0,0
Sierra,2020-05-28,0,3005,0.0,0
Sierra,2020-05-29,0,3005,0.0,0
Sierra,2020-05-30,0,3005,0.0,0
Sierra,2020-05-31,0,3005,0.0,0
Sierra,2020-06-01,0,3005,0.0,0
Sierra,2020-06-02,0,3005,0.0,0
Sierra,2020-06-03,0,3005,0.0,0
Sierra,2020-06-04,0,3005,0.0,0
Sierra,2020-06-05,0,3005,0.0,0
Sierra,2020-06-06,0,3005,0.0,0
Sierra,2020-06-07,0,3005,0.0,0
Sierra,2020-06-08,0,3005,0.0,0
Sierra,2020-06-09,0,3005,0.0,0
Sierra,2020-06-10,0,3005,0.0,0
Sierra,2020-06-11,0,3005,0.0,0
Sierra,2020-06-12,0,3005,0.0,0
Sierra,2020-06-13,0,3005,0.0,0
Sierra,2020-06-14,0,3005,0.0,0
Sierra,2020-06-15,0,3005,0.0,0
Sierra,2020-06-16,0,3005,0.0,0
Sierra,2020-06-17,0,3005,0.0,0
Sierra,2020-06-18,0,3005,0.0,0
Sierra,2020-06-19,0,3005,0.0,0
Sierra,2020-06-20,0,3005,0.0,0
Siskiyou,2020-05-10,0,43539,0.0,0
Siskiyou,2020-05-11,0,43539,0.0,0
Siskiyou,2020-05-12,0,43539,0.0,0
Siskiyou,2020-05-13,0,43539,0.0,0
Siskiyou,2020-05-14,0,43539,0.0,0
Siskiyou,2020-05-15,0,43539,0.0,0
Siskiyou,2020-05-16,0,43539,0.0,0
Siskiyou,2020-05-17,0,43539,0.0,0
Siskiyou,2020-05-18,0,43539,0.0,0
Siskiyou,2020-05-19,0,43539,0.0,0
Siskiyou,2020-05-20,0,43539,0.0,0
Siskiyou,2020-05-21,0,43539,0.0,0
Siskiyou,2020-05-22,0,43539,0.0,0
Siskiyou,2020-05-23,0,43539,0.0,0
Siskiyou,2020-05-24,0,43539,0.0,0
Siskiyou,2020-05-25,0,43539,0.0,0
Siskiyou,2020-05-26,0,43539,0.0,0
Siskiyou,2020-05-27,0,43539,0.0,0
Siskiyou,2020-05-28,0,43539,0.0,0
Siskiyou,2020-05-29,0,43539,0.0,0
Siskiyou,2020-05-30,0,43539,0.0,0
Siskiyou,2020-05-31,0,43539,0.0,0
Siskiyou,2020-06-01,0,43539,0.0,0
Siskiyou,2020-06-02,0,43539,0.0,0
Siskiyou,2020-06-03,0,43539,0.0,0
Siskiyou,2020-06-04,0,43539,0.0,0
Siskiyou,2020-06-05,0,43539,0.0,0
Siskiyou,2020-06-06,0,43539,0.0,0
Siskiyou,2020-06-07,0,43539,0.0,0
Siskiyou,2020-06-08,0,43539,0.0,0
Siskiyou,2020-06-09,0,43539,0.0,0
Siskiyou,2020-06-10,0,43539,0.0,0
Siskiyou,2020-06-11,0,43539,0.0,0
Siskiyou,2020-06-12,0,43539,0.0,0
Siskiyou,2020-06-13,0,43539,0.0,0
Siskiyou,2020-06-14,0,43539,0.0,0
Siskiyou,2020-06-15,0,43539,0.0,0
Siskiyou,2020-06-16,0,43539,0.0,0
Siskiyou,2020-06-17,0,43539,0.0,0
Siskiyou,2020-06-18,0,43539,0.0,0
Siskiyou,2020-06-19,0,43539,0.0,0
Siskiyou,2020-06-20,0,43539,0.0,0
Solano,2020-05-10,13,447643,0.2904099918908595,0
Solano,2020-05-11,12,447643,0.2680707617454087,0
Solano,2020-05-12,10,447643,0.22339230145450728,0
Solano,2020-05-13,10,447643,0.22339230145450728,0
Solano,2020-05-14,8,447643,0.1787138411636058,0
Solano,2020-05-15,7,447643,0.15637461101815509,0
Solano,2020-05-16,7,447643,0.15637461101815509,0
Solano,2020-05-17,6,447643,0.13403538087270436,0
Solano,2020-05-18,5,447643,0.11169615072725364,0
Solano,2020-05-19,6,447643,0.13403538087270436,0
Solano,2020-05-20,5,447643,0.11169615072725364,0
Solano,2020-05-21,4,447643,0.0893569205818029,0
Solano,2020-05-22,5,447643,0.11169615072725364,0
Solano,2020-05-23,3,447643,0.06701769043635218,0
Solano,2020-05-24,4,447643,0.0893569205818029,0
Solano,2020-05-25,4,447643,0.0893569205818029,0
Solano,2020-05-26,3,447643,0.06701769043635218,0
Solano,2020-05-27,3,447643,0.06701769043635218,0
Solano,2020-05-28,3,447643,0.06701769043635218,0
Solano,2020-05-29,3,447643,0.06701769043635218,0
Solano,2020-05-30,3,447643,0.06701769043635218,0
Solano,2020-05-31,3,447643,0.06701769043635218,0
Solano,2020-06-01,2,447643,0.04467846029090145,0
Solano,2020-06-02,2,447643,0.04467846029090145,0
Solano,2020-06-03,2,447643,0.04467846029090145,0
Solano,2020-06-04,2,447643,0.04467846029090145,0
Solano,2020-06-05,2,447643,0.04467846029090145,0
Solano,2020-06-06,2,447643,0.04467846029090145,0
Solano,2020-06-07,2,447643,0.04467846029090145,0
Solano,2020-06-08,2,447643,0.04467846029090145,0
Solano,2020-06-09,2,447643,0.04467846029090145,0
Solano,2020-06-10,2,447643,0.04467846029090145,0
Solano,2020-06-11,2,447643,0.04467846029090145,0
Solano,2020-06-12,2,447643,0.04467846029090145,0
Solano,2020-06-13,2,447643,0.04467846029090145,0
Solano,2020-06-14,2,447643,0.04467846029090145,0
Solano,2020-06-15,1,447643,0.022339230145450726,0
Solano,2020-06-16,1,447643,0.022339230145450726,0
Solano,2020-06-17,1,447643,0.022339230145450726,0
Solano,2020-06-18,2,447643,0.04467846029090145,0
Solano,2020-06-19,2,447643,0.04467846029090145,0
Solano,2020-06-20,1,447643,0.022339230145450726,0
Sonoma,2020-05-10,70,494336,1.4160409114448473,1
Sonoma,2020-05-11,64,494336,1.2946659761781458,1
Sonoma,2020-05-12,69,494336,1.395811755567064,1
